INSERT INTO public.rents (rent_date, cust_id, emp_id, return_date, status)
VALUES
    ('2025-01-01', 20236630, 19947586, '2025-01-08', 'Returned'),
    ('2025-12-18', 20232951, 19949103, '2025-12-21', 'Confirmed'),
    ('2025-12-19', 20235758, 19945648, '2025-12-25', 'Returned'),
    ('2025-12-20', 20234448, 19943008, '2025-12-27', 'Confirmed'),
    ('2025-12-21', 20236987, 19948529, '2025-12-24', 'Confirmed'),
    ('2025-12-22', 20236954, 19946756, '2025-12-26', 'Draft'),
    ('2025-12-23', 20236124, 19941739, '2025-12-28', 'Returned'),
    ('2025-12-24', 20230509, 19946991, '2025-12-31', 'Returned'),
    ('2025-12-25', 20235827, 19946354, '2025-12-29', 'Confirmed'),
    ('2025-12-26', 20233077, 19943220, '2026-01-01', 'Confirmed'),
    ('2025-12-27', 20236023, 19948393, '2026-01-01', 'Confirmed'),
    ('2025-12-28', 20239291, 19942753, '2025-12-31', 'Draft'),
    ('2025-12-29', 20233960, 19942998, '2026-01-02', 'Confirmed'),
    ('2025-12-30', 20235330, 19945371, '2026-01-04', 'Returned'),
    ('2025-12-31', 20237718, 19949246, '2026-01-06', 'Returned'),
    ('2025-01-01', 20237719, 19949431, '2025-01-05', 'Draft'),
    ('2025-01-02', 20236078, 19942201, '2025-01-09', 'Draft'),
    ('2025-01-03', 20231167, 19944222, '2025-01-07', 'Draft'),
    ('2025-01-04', 20236457, 19945394, '2025-01-11', 'Returned'),
    ('2025-01-05', 20230365, 19947277, '2025-01-10', 'Confirmed'),
    ('2025-01-06', 20231243, 19946523, '2025-01-12', 'Draft'),
    ('2025-01-07', 20237346, 19943487, '2025-01-11', 'Confirmed'),
    ('2025-01-08', 20231864, 19944726, '2025-01-14', 'Returned'),
    ('2025-01-09', 20233875, 19940431, '2025-01-16', 'Draft'),
    ('2025-01-10', 20232151, 19948495, '2025-01-14', 'Draft'),
    ('2025-01-11', 20239275, 19942548, '2025-01-18', 'Confirmed'),
    ('2025-01-12', 20237034, 19940722, '2025-01-15', 'Returned'),
    ('2025-01-13', 20239098, 19949035, '2025-01-16', 'Returned'),
    ('2025-01-14', 20238253, 19946737, '2025-01-21', 'Draft'),
    ('2025-01-15', 20237827, 19942549, '2025-01-22', 'Draft'),
    ('2025-01-16', 20237505, 19949424, '2025-01-20', 'Draft'),
    ('2025-01-17', 20236218, 19945237, '2025-01-20', 'Confirmed'),
    ('2025-01-18', 20232811, 19946092, '2025-01-25', 'Draft'),
    ('2025-01-19', 20238504, 19947037, '2025-01-24', 'Draft'),
    ('2025-01-20', 20235613, 19945587, '2025-01-26', 'Draft'),
    ('2025-01-21', 20238702, 19941064, '2025-01-26', 'Confirmed'),
    ('2025-01-22', 20233325, 19948445, '2025-01-26', 'Returned'),
    ('2025-01-23', 20236139, 19949770, '2025-01-28', 'Draft'),
    ('2025-01-24', 20237077, 19947350, '2025-01-30', 'Draft'),
    ('2025-01-25', 20237500, 19940462, '2025-01-29', 'Confirmed'),
    ('2025-01-26', 20235978, 19944364, '2025-01-30', 'Confirmed'),
    ('2025-01-27', 20236658, 19948904, '2025-01-30', 'Confirmed'),
    ('2025-01-28', 20234142, 19946948, '2025-02-02', 'Returned'),
    ('2025-01-29', 20232213, 19949435, '2025-02-05', 'Confirmed'),
    ('2025-01-30', 20231537, 19948785, '2025-02-05', 'Returned'),
    ('2025-01-31', 20231113, 19949367, '2025-02-07', 'Returned'),
    ('2025-02-01', 20235632, 19948152, '2025-02-06', 'Returned'),
    ('2025-02-02', 20239705, 19947978, '2025-02-07', 'Draft'),
    ('2025-02-03', 20239868, 19941040, '2025-02-07', 'Draft'),
    ('2025-02-04', 20236779, 19943628, '2025-02-07', 'Confirmed'),
    ('2025-02-05', 20237565, 19948494, '2025-02-10', 'Confirmed'),
    ('2025-02-06', 20234712, 19942442, '2025-02-13', 'Returned'),
    ('2025-02-07', 20232118, 19946384, '2025-02-13', 'Draft'),
    ('2025-02-08', 20230867, 19949333, '2025-02-11', 'Returned'),
    ('2025-02-09', 20232055, 19940767, '2025-02-12', 'Confirmed'),
    ('2025-02-10', 20235329, 19949314, '2025-02-17', 'Returned'),
    ('2025-02-11', 20238743, 19941976, '2025-02-18', 'Confirmed'),
    ('2025-02-12', 20230947, 19948704, '2025-02-16', 'Draft'),
    ('2025-02-13', 20233295, 19947292, '2025-02-17', 'Draft'),
    ('2025-02-14', 20235597, 19942492, '2025-02-17', 'Confirmed'),
    ('2025-02-15', 20236222, 19946532, '2025-02-19', 'Confirmed'),
    ('2025-02-16', 20230299, 19940334, '2025-02-19', 'Draft'),
    ('2025-02-17', 20239073, 19945135, '2025-02-21', 'Confirmed'),
    ('2025-02-18', 20236329, 19941946, '2025-02-24', 'Returned'),
    ('2025-02-19', 20233390, 19940332, '2025-02-26', 'Confirmed'),
    ('2025-02-20', 20239538, 19941766, '2025-02-25', 'Returned'),
    ('2025-02-21', 20230595, 19946069, '2025-02-26', 'Returned'),
    ('2025-02-22', 20235271, 19945676, '2025-03-01', 'Confirmed'),
    ('2025-02-23', 20231313, 19947592, '2025-02-28', 'Draft'),
    ('2025-02-24', 20237005, 19949402, '2025-03-02', 'Returned'),
    ('2025-02-25', 20236142, 19946609, '2025-03-04', 'Confirmed'),
    ('2025-02-26', 20239901, 19940490, '2025-03-04', 'Returned'),
    ('2025-02-27', 20235104, 19948149, '2025-03-03', 'Returned'),
    ('2025-02-28', 20234490, 19947058, '2025-03-06', 'Confirmed'),
    ('2025-03-01', 20237595, 19942990, '2025-03-04', 'Draft'),
    ('2025-03-02', 20232615, 19944099, '2025-03-05', 'Confirmed'),
    ('2025-03-03', 20231107, 19947778, '2025-03-09', 'Confirmed'),
    ('2025-03-04', 20239546, 19943054, '2025-03-07', 'Confirmed'),
    ('2025-03-05', 20233978, 19941639, '2025-03-10', 'Returned'),
    ('2025-03-06', 20230344, 19946271, '2025-03-10', 'Returned'),
    ('2025-03-07', 20237970, 19947321, '2025-03-10', 'Returned'),
    ('2025-03-08', 20237220, 19940036, '2025-03-13', 'Draft'),
    ('2025-03-09', 20232173, 19942867, '2025-03-13', 'Draft'),
    ('2025-03-10', 20233052, 19949024, '2025-03-14', 'Draft'),
    ('2025-03-11', 20234039, 19947288, '2025-03-14', 'Returned'),
    ('2025-03-12', 20233801, 19949873, '2025-03-16', 'Draft'),
    ('2025-03-13', 20236048, 19940862, '2025-03-20', 'Confirmed'),
    ('2025-03-14', 20238355, 19944309, '2025-03-20', 'Draft'),
    ('2025-03-15', 20236077, 19941377, '2025-03-20', 'Draft'),
    ('2025-03-16', 20236491, 19946409, '2025-03-23', 'Draft'),
    ('2025-03-17', 20235485, 19943591, '2025-03-23', 'Confirmed'),
    ('2025-03-18', 20234411, 19940683, '2025-03-21', 'Confirmed'),
    ('2025-03-19', 20236720, 19940469, '2025-03-23', 'Confirmed'),
    ('2025-03-20', 20231950, 19943391, '2025-03-24', 'Confirmed'),
    ('2025-03-21', 20236529, 19944951, '2025-03-27', 'Confirmed'),
    ('2025-03-22', 20235823, 19941838, '2025-03-25', 'Returned'),
    ('2025-03-23', 20237510, 19944584, '2025-03-27', 'Confirmed'),
    ('2025-03-24', 20234554, 19944376, '2025-03-31', 'Draft'),
    ('2025-03-25', 20233322, 19947776, '2025-03-29', 'Confirmed'),
    ('2025-03-26', 20231212, 19948983, '2025-04-01', 'Returned'),
    ('2025-03-27', 20230796, 19945236, '2025-03-30', 'Confirmed'),
    ('2025-03-28', 20239200, 19949959, '2025-04-03', 'Returned'),
    ('2025-03-29', 20234861, 19948298, '2025-04-02', 'Draft'),
    ('2025-03-30', 20237919, 19940183, '2025-04-02', 'Draft'),
    ('2025-03-31', 20235955, 19943837, '2025-04-06', 'Confirmed'),
    ('2025-04-01', 20233206, 19946847, '2025-04-07', 'Returned'),
    ('2025-04-02', 20230336, 19940488, '2025-04-08', 'Confirmed'),
    ('2025-04-03', 20238263, 19942976, '2025-04-06', 'Confirmed'),
    ('2025-04-04', 20235412, 19948781, '2025-04-07', 'Confirmed'),
    ('2025-04-05', 20237220, 19949161, '2025-04-09', 'Returned'),
    ('2025-04-06', 20238989, 19948341, '2025-04-11', 'Confirmed'),
    ('2025-04-07', 20230028, 19946751, '2025-04-14', 'Returned'),
    ('2025-04-08', 20238053, 19946247, '2025-04-11', 'Confirmed'),
    ('2025-04-09', 20235389, 19947469, '2025-04-14', 'Draft'),
    ('2025-04-10', 20231844, 19944518, '2025-04-13', 'Confirmed'),
    ('2025-04-11', 20233776, 19949793, '2025-04-16', 'Returned'),
    ('2025-04-12', 20235518, 19949839, '2025-04-18', 'Confirmed'),
    ('2025-04-13', 20230869, 19944775, '2025-04-20', 'Draft'),
    ('2025-04-14', 20230884, 19944055, '2025-04-19', 'Confirmed'),
    ('2025-04-15', 20231564, 19941656, '2025-04-18', 'Returned'),
    ('2025-04-16', 20232972, 19945644, '2025-04-19', 'Confirmed'),
    ('2025-04-17', 20239663, 19940270, '2025-04-22', 'Confirmed'),
    ('2025-04-18', 20231153, 19949313, '2025-04-21', 'Returned'),
    ('2025-04-19', 20236586, 19944058, '2025-04-23', 'Confirmed'),
    ('2025-04-20', 20235511, 19945817, '2025-04-24', 'Draft'),
    ('2025-04-21', 20239390, 19946583, '2025-04-27', 'Returned'),
    ('2025-04-22', 20237421, 19944018, '2025-04-27', 'Returned'),
    ('2025-04-23', 20232542, 19941043, '2025-04-30', 'Returned'),
    ('2025-04-24', 20237801, 19946112, '2025-05-01', 'Draft'),
    ('2025-04-25', 20231729, 19944632, '2025-04-30', 'Confirmed'),
    ('2025-04-26', 20234037, 19946922, '2025-05-01', 'Draft'),
    ('2025-04-27', 20235905, 19949922, '2025-04-30', 'Draft'),
    ('2025-04-28', 20237710, 19943007, '2025-05-01', 'Confirmed'),
    ('2025-04-29', 20239990, 19940614, '2025-05-03', 'Confirmed'),
    ('2025-04-30', 20238457, 19946266, '2025-05-06', 'Draft'),
    ('2025-05-01', 20230215, 19941633, '2025-05-06', 'Returned'),
    ('2025-05-02', 20230569, 19947924, '2025-05-05', 'Draft'),
    ('2025-05-03', 20231272, 19949146, '2025-05-09', 'Confirmed'),
    ('2025-05-04', 20237516, 19941388, '2025-05-11', 'Confirmed'),
    ('2025-05-05', 20231528, 19949141, '2025-05-09', 'Returned'),
    ('2025-05-06', 20233555, 19946084, '2025-05-09', 'Returned'),
    ('2025-05-07', 20236164, 19948097, '2025-05-12', 'Draft'),
    ('2025-05-08', 20234266, 19940173, '2025-05-12', 'Draft'),
    ('2025-05-09', 20233244, 19948470, '2025-05-14', 'Returned'),
    ('2025-05-10', 20232719, 19949040, '2025-05-13', 'Returned'),
    ('2025-05-11', 20233743, 19947396, '2025-05-15', 'Draft'),
    ('2025-05-12', 20233622, 19945094, '2025-05-18', 'Confirmed'),
    ('2025-05-13', 20237233, 19945449, '2025-05-17', 'Confirmed'),
    ('2025-05-14', 20238662, 19948776, '2025-05-19', 'Confirmed'),
    ('2025-05-15', 20233224, 19947425, '2025-05-22', 'Draft'),
    ('2025-05-16', 20230805, 19940711, '2025-05-20', 'Draft'),
    ('2025-05-17', 20236408, 19946900, '2025-05-21', 'Draft'),
    ('2025-05-18', 20237644, 19940010, '2025-05-24', 'Returned'),
    ('2025-05-19', 20238336, 19943529, '2025-05-22', 'Draft'),
    ('2025-05-20', 20237823, 19940244, '2025-05-26', 'Confirmed'),
    ('2025-05-21', 20238229, 19941825, '2025-05-27', 'Returned'),
    ('2025-05-22', 20235381, 19946374, '2025-05-27', 'Confirmed'),
    ('2025-05-23', 20236167, 19945343, '2025-05-27', 'Returned'),
    ('2025-05-24', 20237362, 19942410, '2025-05-29', 'Draft'),
    ('2025-05-25', 20236185, 19947818, '2025-05-28', 'Returned'),
    ('2025-05-26', 20234498, 19941647, '2025-06-02', 'Confirmed'),
    ('2025-05-27', 20235982, 19942159, '2025-05-31', 'Draft'),
    ('2025-05-28', 20234310, 19943953, '2025-06-04', 'Draft'),
    ('2025-05-29', 20230870, 19942800, '2025-06-04', 'Draft'),
    ('2025-05-30', 20232830, 19948966, '2025-06-06', 'Confirmed'),
    ('2025-05-31', 20234504, 19941969, '2025-06-04', 'Returned'),
    ('2025-06-01', 20236087, 19941361, '2025-06-04', 'Returned'),
    ('2025-06-02', 20231169, 19944087, '2025-06-05', 'Returned'),
    ('2025-06-03', 20237163, 19948627, '2025-06-10', 'Draft'),
    ('2025-06-04', 20233341, 19946301, '2025-06-08', 'Draft'),
    ('2025-06-05', 20237284, 19941086, '2025-06-08', 'Confirmed'),
    ('2025-06-06', 20236196, 19943234, '2025-06-13', 'Confirmed'),
    ('2025-06-07', 20239996, 19940096, '2025-06-11', 'Draft'),
    ('2025-06-08', 20235870, 19942143, '2025-06-15', 'Returned'),
    ('2025-06-09', 20238304, 19940341, '2025-06-15', 'Confirmed'),
    ('2025-06-10', 20239251, 19946884, '2025-06-13', 'Draft'),
    ('2025-06-11', 20234700, 19944444, '2025-06-14', 'Draft'),
    ('2025-06-12', 20234995, 19947392, '2025-06-18', 'Draft'),
    ('2025-06-13', 20233222, 19946795, '2025-06-18', 'Returned'),
    ('2025-06-14', 20232322, 19949607, '2025-06-21', 'Confirmed'),
    ('2025-06-15', 20239400, 19947797, '2025-06-19', 'Returned'),
    ('2025-06-16', 20238588, 19940850, '2025-06-22', 'Confirmed'),
    ('2025-06-17', 20232648, 19940506, '2025-06-23', 'Returned'),
    ('2025-06-18', 20233937, 19940239, '2025-06-24', 'Draft'),
    ('2025-06-19', 20237502, 19944757, '2025-06-25', 'Returned'),
    ('2025-06-20', 20231237, 19943702, '2025-06-23', 'Draft'),
    ('2025-06-21', 20234811, 19940227, '2025-06-24', 'Confirmed'),
    ('2025-06-22', 20236860, 19943446, '2025-06-25', 'Confirmed'),
    ('2025-06-23', 20232527, 19945433, '2025-06-28', 'Draft'),
    ('2025-06-24', 20236212, 19949060, '2025-06-29', 'Confirmed'),
    ('2025-06-25', 20232759, 19949280, '2025-07-01', 'Confirmed'),
    ('2025-06-26', 20236415, 19943584, '2025-07-01', 'Draft'),
    ('2025-06-27', 20233822, 19942784, '2025-07-01', 'Draft'),
    ('2025-06-28', 20236490, 19943578, '2025-07-01', 'Confirmed'),
    ('2025-06-29', 20236285, 19945660, '2025-07-04', 'Returned'),
    ('2025-06-30', 20239410, 19940402, '2025-07-04', 'Returned'),
    ('2025-07-01', 20239544, 19943427, '2025-07-08', 'Returned'),
    ('2025-07-02', 20235949, 19944567, '2025-07-08', 'Confirmed'),
    ('2025-07-03', 20239878, 19948513, '2025-07-06', 'Draft'),
    ('2025-07-04', 20233996, 19948630, '2025-07-09', 'Draft'),
    ('2025-07-05', 20236476, 19941410, '2025-07-09', 'Confirmed'),
    ('2025-07-06', 20238092, 19943698, '2025-07-09', 'Confirmed'),
    ('2025-07-07', 20230564, 19948818, '2025-07-14', 'Returned'),
    ('2025-07-08', 20239466, 19940161, '2025-07-14', 'Draft'),
    ('2025-07-09', 20234629, 19948812, '2025-07-16', 'Confirmed'),
    ('2025-07-10', 20233387, 19949810, '2025-07-13', 'Confirmed'),
    ('2025-07-11', 20238646, 19945328, '2025-07-14', 'Confirmed'),
    ('2025-07-12', 20238188, 19947782, '2025-07-19', 'Confirmed'),
    ('2025-07-13', 20231533, 19947777, '2025-07-17', 'Confirmed'),
    ('2025-07-14', 20231631, 19948353, '2025-07-20', 'Returned'),
    ('2025-07-15', 20235972, 19943560, '2025-07-20', 'Confirmed'),
    ('2025-07-16', 20231673, 19941997, '2025-07-21', 'Draft'),
    ('2025-07-17', 20236194, 19947848, '2025-07-21', 'Returned'),
    ('2025-07-18', 20231765, 19941454, '2025-07-23', 'Confirmed'),
    ('2025-07-19', 20237642, 19945338, '2025-07-22', 'Draft'),
    ('2025-07-20', 20238883, 19943440, '2025-07-26', 'Returned'),
    ('2025-07-21', 20235289, 19947266, '2025-07-27', 'Draft'),
    ('2025-07-22', 20231294, 19945358, '2025-07-27', 'Draft'),
    ('2025-07-23', 20238038, 19947071, '2025-07-26', 'Draft'),
    ('2025-07-24', 20232470, 19940782, '2025-07-27', 'Draft'),
    ('2025-07-25', 20236244, 19940677, '2025-07-31', 'Draft'),
    ('2025-07-26', 20237836, 19948586, '2025-07-29', 'Confirmed'),
    ('2025-07-27', 20232131, 19941344, '2025-07-31', 'Draft'),
    ('2025-07-28', 20236398, 19946734, '2025-08-03', 'Draft'),
    ('2025-07-29', 20235030, 19945257, '2025-08-02', 'Draft'),
    ('2025-07-30', 20239838, 19948348, '2025-08-06', 'Confirmed'),
    ('2025-07-31', 20234329, 19946538, '2025-08-06', 'Returned'),
    ('2025-08-01', 20239378, 19942103, '2025-08-08', 'Returned'),
    ('2025-08-02', 20231954, 19945771, '2025-08-05', 'Returned'),
    ('2025-08-03', 20232664, 19940321, '2025-08-07', 'Draft'),
    ('2025-08-04', 20237972, 19944378, '2025-08-09', 'Returned'),
    ('2025-08-05', 20238402, 19944408, '2025-08-09', 'Draft'),
    ('2025-08-06', 20233823, 19945043, '2025-08-11', 'Draft'),
    ('2025-08-07', 20236028, 19948373, '2025-08-14', 'Confirmed'),
    ('2025-08-08', 20234257, 19941499, '2025-08-14', 'Confirmed'),
    ('2025-08-09', 20236770, 19942774, '2025-08-15', 'Confirmed'),
    ('2025-08-10', 20232707, 19941868, '2025-08-16', 'Confirmed'),
    ('2025-08-11', 20237884, 19946966, '2025-08-16', 'Returned'),
    ('2025-08-12', 20232904, 19948683, '2025-08-18', 'Returned'),
    ('2025-08-13', 20235712, 19946287, '2025-08-19', 'Confirmed'),
    ('2025-08-14', 20236041, 19942994, '2025-08-21', 'Confirmed'),
    ('2025-08-15', 20231947, 19943324, '2025-08-22', 'Confirmed'),
    ('2025-08-16', 20234045, 19949198, '2025-08-23', 'Draft'),
    ('2025-08-17', 20230137, 19949778, '2025-08-21', 'Draft'),
    ('2025-08-18', 20231725, 19947885, '2025-08-22', 'Confirmed'),
    ('2025-08-19', 20239632, 19947377, '2025-08-25', 'Returned'),
    ('2025-08-20', 20235901, 19941577, '2025-08-26', 'Draft'),
    ('2025-08-21', 20239713, 19943576, '2025-08-26', 'Draft'),
    ('2025-08-22', 20237599, 19943202, '2025-08-29', 'Returned'),
    ('2025-08-23', 20235730, 19942044, '2025-08-28', 'Returned'),
    ('2025-08-24', 20236485, 19942460, '2025-08-28', 'Returned'),
    ('2025-08-25', 20238872, 19941129, '2025-08-31', 'Returned'),
    ('2025-08-26', 20233480, 19941201, '2025-08-29', 'Confirmed'),
    ('2025-08-27', 20232269, 19946644, '2025-09-01', 'Returned'),
    ('2025-08-28', 20231731, 19943235, '2025-09-03', 'Draft'),
    ('2025-08-29', 20231898, 19945234, '2025-09-03', 'Draft'),
    ('2025-08-30', 20234579, 19943121, '2025-09-03', 'Confirmed'),
    ('2025-08-31', 20238221, 19947422, '2025-09-04', 'Draft'),
    ('2025-09-01', 20235118, 19944496, '2025-09-07', 'Returned'),
    ('2025-09-02', 20231984, 19946517, '2025-09-08', 'Confirmed'),
    ('2025-09-03', 20237943, 19945499, '2025-09-09', 'Returned'),
    ('2025-09-04', 20236276, 19945295, '2025-09-09', 'Draft'),
    ('2025-09-05', 20231924, 19947281, '2025-09-08', 'Returned'),
    ('2025-09-06', 20233407, 19947516, '2025-09-09', 'Returned'),
    ('2025-09-07', 20231197, 19942853, '2025-09-10', 'Draft'),
    ('2025-09-08', 20239833, 19942362, '2025-09-11', 'Draft'),
    ('2025-09-09', 20232054, 19942371, '2025-09-13', 'Draft'),
    ('2025-09-10', 20235255, 19946776, '2025-09-16', 'Confirmed'),
    ('2025-09-11', 20230851, 19945624, '2025-09-14', 'Draft'),
    ('2025-09-12', 20238744, 19947328, '2025-09-19', 'Returned'),
    ('2025-09-13', 20235903, 19941319, '2025-09-19', 'Returned'),
    ('2025-09-14', 20239195, 19949721, '2025-09-18', 'Confirmed'),
    ('2025-09-15', 20239533, 19940342, '2025-09-20', 'Confirmed'),
    ('2025-09-16', 20238612, 19940821, '2025-09-21', 'Confirmed'),
    ('2025-09-17', 20237487, 19945480, '2025-09-22', 'Confirmed'),
    ('2025-09-18', 20232735, 19946231, '2025-09-21', 'Draft'),
    ('2025-09-19', 20235223, 19941970, '2025-09-22', 'Confirmed'),
    ('2025-09-20', 20235313, 19946580, '2025-09-23', 'Draft'),
    ('2025-09-21', 20234617, 19941836, '2025-09-26', 'Returned'),
    ('2025-09-22', 20238120, 19946984, '2025-09-25', 'Draft'),
    ('2025-09-23', 20237181, 19945393, '2025-09-28', 'Draft'),
    ('2025-09-24', 20238035, 19944761, '2025-09-27', 'Draft'),
    ('2025-09-25', 20238277, 19948924, '2025-10-02', 'Returned'),
    ('2025-09-26', 20237243, 19941185, '2025-10-01', 'Returned'),
    ('2025-09-27', 20237799, 19948189, '2025-10-02', 'Draft'),
    ('2025-09-28', 20238742, 19941794, '2025-10-04', 'Confirmed'),
    ('2025-09-29', 20230527, 19945228, '2025-10-06', 'Returned'),
    ('2025-09-30', 20234553, 19943634, '2025-10-06', 'Draft'),
    ('2025-10-01', 20235161, 19949288, '2025-10-08', 'Returned'),
    ('2025-10-02', 20234453, 19948813, '2025-10-05', 'Draft'),
    ('2025-10-03', 20232712, 19947584, '2025-10-10', 'Returned'),
    ('2025-10-04', 20230039, 19940451, '2025-10-08', 'Confirmed'),
    ('2025-10-05', 20239941, 19949942, '2025-10-11', 'Confirmed'),
    ('2025-10-06', 20238415, 19940298, '2025-10-09', 'Returned'),
    ('2025-10-07', 20238770, 19941491, '2025-10-14', 'Draft'),
    ('2025-10-08', 20234706, 19945146, '2025-10-13', 'Returned'),
    ('2025-10-09', 20236947, 19941772, '2025-10-15', 'Confirmed'),
    ('2025-10-10', 20235341, 19945504, '2025-10-16', 'Confirmed'),
    ('2025-10-11', 20231898, 19947384, '2025-10-16', 'Confirmed'),
    ('2025-10-12', 20237532, 19945492, '2025-10-17', 'Draft'),
    ('2025-10-13', 20230003, 19941363, '2025-10-17', 'Confirmed'),
    ('2025-10-14', 20236328, 19947751, '2025-10-18', 'Confirmed'),
    ('2025-10-15', 20232745, 19946362, '2025-10-22', 'Returned'),
    ('2025-10-16', 20239253, 19946525, '2025-10-23', 'Returned'),
    ('2025-10-17', 20237063, 19943154, '2025-10-20', 'Draft'),
    ('2025-10-18', 20238927, 19946896, '2025-10-21', 'Draft'),
    ('2025-10-19', 20237533, 19940923, '2025-10-22', 'Returned'),
    ('2025-10-20', 20232730, 19941648, '2025-10-24', 'Confirmed'),
    ('2025-10-21', 20238122, 19941747, '2025-10-25', 'Returned'),
    ('2025-10-22', 20231783, 19943080, '2025-10-28', 'Draft'),
    ('2025-10-23', 20232092, 19945082, '2025-10-29', 'Draft'),
    ('2025-10-24', 20232094, 19941978, '2025-10-27', 'Confirmed'),
    ('2025-10-25', 20236208, 19947603, '2025-10-29', 'Draft'),
    ('2025-10-26', 20238157, 19944953, '2025-11-01', 'Draft'),
    ('2025-10-27', 20236575, 19943300, '2025-10-31', 'Confirmed'),
    ('2025-10-28', 20231284, 19948624, '2025-11-03', 'Draft'),
    ('2025-10-29', 20234830, 19946570, '2025-11-02', 'Draft'),
    ('2025-10-30', 20230623, 19941780, '2025-11-04', 'Confirmed'),
    ('2025-10-31', 20232262, 19943309, '2025-11-05', 'Confirmed'),
    ('2025-11-01', 20239847, 19949591, '2025-11-05', 'Draft'),
    ('2025-11-02', 20237490, 19945234, '2025-11-05', 'Confirmed'),
    ('2025-11-03', 20231638, 19941610, '2025-11-07', 'Draft'),
    ('2025-11-04', 20234676, 19941621, '2025-11-07', 'Draft'),
    ('2025-11-05', 20236916, 19948807, '2025-11-12', 'Confirmed'),
    ('2025-11-06', 20232930, 19945549, '2025-11-12', 'Draft'),
    ('2025-11-07', 20237950, 19946013, '2025-11-10', 'Returned'),
    ('2025-11-08', 20230059, 19948674, '2025-11-15', 'Confirmed'),
    ('2025-11-09', 20239493, 19943125, '2025-11-15', 'Confirmed'),
    ('2025-11-10', 20234719, 19941267, '2025-11-13', 'Confirmed'),
    ('2025-11-11', 20235106, 19941294, '2025-11-15', 'Returned'),
    ('2025-11-12', 20238108, 19942758, '2025-11-18', 'Draft'),
    ('2025-11-13', 20232909, 19941495, '2025-11-19', 'Returned'),
    ('2025-11-14', 20231980, 19945028, '2025-11-18', 'Confirmed'),
    ('2025-11-15', 20230198, 19944093, '2025-11-21', 'Confirmed'),
    ('2025-11-16', 20237924, 19942930, '2025-11-23', 'Returned'),
    ('2025-11-17', 20234480, 19941576, '2025-11-20', 'Returned'),
    ('2025-11-18', 20238471, 19943065, '2025-11-24', 'Returned'),
    ('2025-11-19', 20231466, 19944525, '2025-11-26', 'Confirmed'),
    ('2025-11-20', 20237809, 19947697, '2025-11-26', 'Draft'),
    ('2025-11-21', 20233492, 19943794, '2025-11-26', 'Returned'),
    ('2025-11-22', 20239403, 19943168, '2025-11-26', 'Draft'),
    ('2025-11-23', 20230081, 19948789, '2025-11-28', 'Draft'),
    ('2025-11-24', 20236503, 19948126, '2025-11-30', 'Returned'),
    ('2025-11-25', 20231973, 19942030, '2025-11-30', 'Returned'),
    ('2025-11-26', 20234798, 19943586, '2025-11-30', 'Returned'),
    ('2025-11-27', 20232261, 19941103, '2025-12-03', 'Draft'),
    ('2025-11-28', 20235772, 19945825, '2025-12-02', 'Confirmed'),
    ('2025-11-29', 20237025, 19941589, '2025-12-03', 'Returned'),
    ('2025-11-30', 20233113, 19945980, '2025-12-03', 'Returned'),
    ('2025-12-01', 20237041, 19943366, '2025-12-08', 'Draft'),
    ('2025-12-02', 20232378, 19942479, '2025-12-05', 'Confirmed'),
    ('2025-12-03', 20231343, 19941963, '2025-12-07', 'Returned'),
    ('2025-12-04', 20232126, 19945471, '2025-12-11', 'Draft'),
    ('2025-12-05', 20238493, 19943257, '2025-12-10', 'Confirmed'),
    ('2025-12-06', 20235510, 19949440, '2025-12-11', 'Draft'),
    ('2025-12-07', 20236659, 19941536, '2025-12-13', 'Draft'),
    ('2025-12-08', 20236137, 19949090, '2025-12-12', 'Returned'),
    ('2025-12-09', 20237857, 19942509, '2025-12-15', 'Confirmed'),
    ('2025-12-10', 20236673, 19949335, '2025-12-14', 'Confirmed'),
    ('2025-12-11', 20235837, 19945878, '2025-12-18', 'Confirmed'),
    ('2025-12-12', 20236044, 19947679, '2025-12-18', 'Draft'),
    ('2025-12-13', 20238079, 19944510, '2025-12-19', 'Returned'),
    ('2025-12-14', 20238679, 19943104, '2025-12-21', 'Returned'),
    ('2025-12-15', 20239382, 19949644, '2025-12-18', 'Confirmed'),
    ('2025-12-16', 20233217, 19945353, '2025-12-19', 'Confirmed'),
    ('2025-12-17', 20230150, 19945700, '2025-12-23', 'Confirmed'),
    ('2025-12-18', 20237983, 19945247, '2025-12-24', 'Returned'),
    ('2025-12-19', 20236680, 19942664, '2025-12-25', 'Confirmed'),
    ('2025-12-20', 20231256, 19944250, '2025-12-26', 'Confirmed'),
    ('2025-12-21', 20233590, 19941764, '2025-12-27', 'Returned'),
    ('2025-12-22', 20231085, 19944927, '2025-12-29', 'Returned'),
    ('2025-12-23', 20230794, 19949862, '2025-12-29', 'Returned'),
    ('2025-12-24', 20233809, 19947131, '2025-12-30', 'Confirmed'),
    ('2025-12-25', 20230814, 19944845, '2025-12-28', 'Draft'),
    ('2025-12-26', 20234424, 19942343, '2025-12-31', 'Confirmed'),
    ('2025-12-27', 20236530, 19940426, '2025-12-31', 'Draft'),
    ('2025-12-28', 20230644, 19948051, '2026-01-01', 'Draft'),
    ('2025-12-29', 20234283, 19940814, '2026-01-02', 'Confirmed'),
    ('2025-12-30', 20233639, 19940913, '2026-01-05', 'Confirmed'),
    ('2025-12-31', 20230494, 19943437, '2026-01-06', 'Confirmed'),
